x,under_y,theta,distance
3,84,-37.011384,12.90634935503578
3,85,-37.203525,12.67212114284819
3,86,-37.398744,12.450592892888942
3,87,-37.597041,12.241748249322876
3,88,-37.798416,12.045534060785023
3,89,-38.002869,11.86185664224876
3,90,-38.2104,11.690578088194336
3,91,-38.421009000000005,11.53151263855394
3,92,-38.634696000000005,11.384423099088728
3,93,-38.851461,11.249017318046974
3,94,-39.071304,11.124944721130184
3,95,-39.294225,11.011792907006786
3,96,-39.520224000000006,10.909084305797926
3,97,-39.749301,10.81627290316623
3,98,-39.981456,10.732741032854156
3,99,-40.216689,10.657796240705627
3,100,-40.455,10.590668223456753
3,101,-40.696389,10.530505845762598
3,102,-40.940856,10.476374239178304
3,103,-41.188401,10.427251987031006
3,104,-41.439024,10.382028399346602
3,105,-41.692725,10.339500882252644
3,106,-41.949504,10.29837240650567
3,107,-42.209361,10.257249080027286
3,108,-42.472296,10.214637829637688
3,109,-42.738309,10.168944197366038
3,110,-43.0074,10.118470257039682
3,111,-43.279568999999995,10.061412657079693
3,112,-43.554815999999995,9.99586079574214
3,113,-43.833141,9.919795135305089
3,114,-44.114544,9.831085661979834
3,115,-44.399025,9.727490498650688
3,116,-44.686584,9.606654677811768
3,117,-44.977221,9.46610908240404
3,118,-45.270936,9.303269562533607
3,119,-45.567729,9.115436236422504
3,120,-45.8676,8.899792984204161
3,121,-46.170549,8.653407143572842
4,18,-30.703097999999997,77.02236960444418
4,19,-30.692243875,73.92741389700416
4,20,-30.684424999999997,70.99886200584439
4,21,-30.679641374999992,68.22782187231041
4,22,-30.677892999999997,65.60577427047076
4,23,-30.679179874999996,63.12456200789432
4,24,-30.683502,60.776379368824614
4,25,-30.690859374999995,58.55376179346336
4,26,-30.701251999999997,56.44957578717622
4,27,-30.714679874999995,54.45700905352367
4,28,-30.731143,52.56956084511648
4,29,-30.750641374999997,50.78103252638572
4,30,-30.773175,49.08551834245707
4,31,-30.798743875,47.47739638840357
4,32,-30.827348000000004,45.95131977325445
4,33,-30.858987374999995,44.50220797322094
4,34,-30.893661999999996,43.12523836870235
4,35,-30.931371874999996,41.815837959720845
4,36,-30.972117,40.56967525453381
4,37,-31.01589737499999,39.3826523262594
4,38,-31.062712999999995,38.25089703244941
4,39,-31.112563875,37.17075539263515
4,40,-31.165449999999993,36.138784118963365
4,41,-31.221371374999997,35.151743295139845
4,42,-31.280328,34.206589198983856
4,43,-31.342319875,33.30046726399896
4,44,-31.407347,32.43070517545481
4,45,-31.475409374999995,31.594806096574693
4,46,-31.546507,30.790442020513854
4,47,-31.620639875,30.015447243915386
4,48,-31.697808,29.267811957923236
4,49,-31.778011375,28.545675952629143
4,50,-31.86125,27.847322431033028
4,51,-31.947523874999995,27.171171928685418
4,52,-32.036832999999994,26.515776335291257
4,53,-32.129177375,25.87981301464375
4,54,-32.224557,25.262079019364386
4,55,-32.32297187499999,24.661485397024443
4,56,-32.424422,24.077051584324032
4,57,-32.528907374999996,23.50789988611202
4,58,-32.636428,22.953250036130605
4,59,-32.746983875,22.41241383647428
4,60,-32.860575,21.88478987286269
4,61,-32.977201375,21.36985830292911
4,62,-33.096863,20.86717571483812
4,63,-33.219559874999995,20.37637005365685
4,64,-33.34529199999999,19.897135613012185
4,65,-33.474059374999996,19.429228089680684
4,66,-33.605861999999995,18.972459698873116
4,67,-33.740699875,18.52669434808739
4,68,-33.878572999999996,18.09184286752517
4,69,-34.019481375,17.667858295181084
4,70,-34.163425,17.254731214837527
4,71,-34.310403875,16.852485145317836
4,72,-34.460418,16.461171979474578
4,73,-34.613467375,16.080867471515724
4,74,-34.769552,15.711666771395834
4,75,-34.92867187499999,15.353680005136418
4,76,-35.090827000000004,15.007027900058423
4,77,-35.256017375,14.671837454055684
4,78,-35.424243,14.348237648165645
4,79,-35.59550387499999,14.03635520183598
4,80,-35.7698,13.736310370419568
4,81,-35.947131375,13.448212784583127
4,82,-36.127498,13.17215733144689
4,83,-36.310899875,12.908220077430308
4,84,-36.497336999999995,12.656454232926642
4,85,-36.686809375,12.41688615907298
4,86,-36.87931699999999,12.189511417053716
4,87,-37.074859875,11.974290860518288
4,88,-37.27343799999999,11.771146771864656
4,89,-37.47505137499999,11.579959043299162
4,90,-37.6797,11.400561403754857
4,91,-37.887383875,11.23273769291449
4,92,-38.098103,11.076218183765825
4,93,-38.311857374999995,10.93067595528452
4,94,-38.528647,10.795723317032971
4,95,-38.74847187499999,10.670908287626268
4,96,-38.971332,10.555711129234387
4,97,-39.197227375,10.449540940446774
4,98,-39.426157999999994,10.351732310047955
4,99,-39.658123874999994,10.26154203443604
4,100,-39.893125,10.17814590162265
4,101,-40.131161375,10.100635544962865
4,102,-40.372233,10.028015369972074
4,103,-40.616339874999994,9.95919955779231
4,104,-40.86348199999999,9.893009149118136
4,105,-41.113659375,9.828169212577102
4,106,-41.366871999999994,9.76330610182935
4,107,-41.623119875,9.696944805840296
4,108,-41.882403,9.627506397069958
4,109,-42.144721375,9.55330558251284
4,110,-42.410075,9.472548362811033
4,111,-42.67846387499999,9.383329804895986
4,112,-42.949887999999994,9.283631933874624
4,113,-43.224347374999994,9.171321750151712
4,114,-43.501842,9.044149378027887
4,115,-43.782371875,8.899746352311915
4,116,-44.06593699999999,8.735624049748132
4,117,-44.352537375,8.549172272359321
4,118,-44.642173,8.337657990080736
4,119,-44.93484387499999,8.098224250389414
4,120,-45.230549999999994,7.827889262900264
4,121,-45.529291375,7.523545667243518
5,17,-30.284353750000005,79.27917514836946
5,18,-30.27066,76.05283664858376
5,19,-30.259958750000003,73.00007148673569
5,20,-30.252249999999997,70.11169750733046
5,21,-30.247533749999995,67.37891250796162
5,22,-30.24581,64.79328333715085
5,23,-30.24707875,62.3467352358198
5,24,-30.251340000000003,60.03154141615834
5,25,-30.258593749999996,57.84031287174121
5,26,-30.268839999999997,55.76598841284072
5,27,-30.282078749999997,53.80182492096815
5,28,-30.29831,51.94138781677184
5,29,-30.31753375,50.17854173550744
5,30,-30.33975,48.507441404386434
5,31,-30.36495875,46.92252271619895
5,32,-30.393160000000005,45.41849399369664
5,33,-30.424353749999995,43.990327439311265
5,34,-30.45854,42.6332507648741
5,35,-30.49571875,41.34273899609001
5,36,-30.53589,40.11450644661135
5,37,-30.579053749999996,38.94449885664607
5,38,-30.62521,37.82888569112156
5,39,-30.67435875,36.76405259252109
5,40,-30.72649999999999,35.746593983593634
5,41,-30.781633749999997,34.77330581523318
5,42,-30.83976,33.841178454909986
5,43,-30.900878750000004,32.94738971113144
5,44,-30.96499,32.08929798949651
5,45,-31.03209375,31.264435576002533
5,46,-31.10219,30.470502043354134
5,47,-31.175278749999997,29.7053577761155
5,48,-31.25136,28.96701761064067
5,49,-31.33043375,28.253644585809543
5,50,-31.4125,27.5635438006908
5,51,-31.497558749999996,26.895156375347614
5,52,-31.58561,26.247053511097217
5,53,-31.67665375,25.61793064662998
5,54,-31.77069,25.006601706491345
5,55,-31.867718749999995,24.41199343852616
5,56,-31.96774,23.83313983698323
5,57,-32.07075375,23.26917664807666
5,58,-32.17676,22.719335954900423
5,59,-32.28575875,22.182940838692552
5,60,-32.397749999999995,21.659400113548067
5,61,-32.512733749999995,21.148203131780924
5,62,-32.63071,20.648914657240645
5,63,-32.751678749999996,20.16116980399357
5,64,-32.87564,19.68466903788297
5,65,-33.00259375,19.219173238593307
5,66,-33.13253999999999,18.76449881994936
5,67,-33.26547875,18.320512906291377
5,68,-33.40141,17.88712856288074
5,69,-33.540333749999995,17.46430007840133
5,70,-33.682249999999996,17.052018297736318
5,71,-33.82715875,16.650306003318512
5,72,-33.97506,16.25921334346433
5,73,-34.12595375,15.87881330623069
5,74,-34.27984,15.509197237439588
5,75,-34.43671875,15.15047040165708
5,76,-34.596590000000006,14.80274758502042
5,77,-34.75945375,14.46614873894503
5,78,-34.925309999999996,14.140794663866352
5,79,-35.09415874999999,13.826802732305715
5,80,-35.266000000000005,13.524282650676746
5,81,-35.44083375,13.233332259391313
5,82,-35.61866,12.954033370953075
5,83,-35.79947875,12.686447645873038
5,84,-35.98329,12.430612506381117
5,85,-36.17009375,12.186537088047425
5,86,-36.35988999999999,11.954198229583646
5,87,-36.55267875,11.733536501237957
5,88,-36.748459999999994,11.524452272344083
5,89,-36.947233749999995,11.326801818756614
5,90,-37.148999999999994,11.140393471044028
5,91,-37.35375875,10.964983804482236
5,92,-37.561510000000006,10.800273872056316
5,93,-37.77225375,10.64590548183616
5,94,-37.98599,10.50145752027094
5,95,-38.202718749999995,10.366442323116438
5,96,-38.42244,10.240302095884536
5,97,-38.64515375,10.122405385887866
5,98,-38.87086,10.01204360813312
5,99,-39.09955875,9.908427627507985
5,100,-39.33125,9.810684399889617
5,101,-39.56593375,9.717853675001372
5,102,-39.80361,9.62888476405373
5,103,-40.04427875,9.542633375383325
5,104,-40.28793999999999,9.457858521533574
5,105,-40.53459375,9.373219501419491
5,106,-40.78424,9.287272961441197
5,107,-41.03687875,9.198470039613078
5,108,-41.29251,9.105153597028211
5,109,-41.55113375,9.005555541175674
5,110,-41.81275,8.897794245880952
5,111,-42.077358749999995,8.779872072874461
5,112,-42.34496,8.649673000219757
5,113,-42.61555375,8.504960363110733
5,114,-42.88914,8.343374712764891
5,115,-43.16571875,8.162431799429434
5,116,-43.44529,7.959520685752288
5,117,-43.727853749999994,7.731901997065727
5,118,-44.01341,7.476706315374251
5,119,-44.30195875,7.1909327241502226
5,120,-44.5935,6.871447511294484
5,121,-44.88803375,6.514983037945278
6,17,-29.851720125000007,78.29330879957172
6,18,-29.838222,75.11039792010803
6,19,-29.827673625000003,72.09899079182685
6,20,-29.820075,69.24999775254344
6,21,-29.815426124999995,66.5547052212896
6,22,-29.813727,64.00476494016232
6,23,-29.814977625,61.5921834547455
6,24,-29.819178000000004,59.30931182701351
6,25,-29.826328125,57.148835574703234
6,26,-29.836428,55.10376483123496
6,27,-29.849477625,53.16742472034638
6,28,-29.865477,51.33344593969206
6,29,-29.884426125,49.59575554774772
6,30,-29.906325,47.948567948444
6,31,-29.931173625,46.38637606804309
6,32,-29.958972000000006,44.90394271885395
6,33,-29.989720125,43.49629214447344
6,34,-30.023418,42.158701741321856
6,35,-30.060065625,40.88669395132887
6,36,-30.099663000000007,39.67602832071679
6,37,-30.142210125,38.52269371990342
6,38,-30.187707,37.422900719647366
6,39,-30.236153625,36.37307411863065
6,40,-30.287549999999996,35.36984561777086
6,41,-30.341896125,34.41004663663664
6,42,-30.399192000000003,33.49070126742776
6,43,-30.459437625000007,32.609019362068175
6,44,-30.522633,31.762389748049763
6,45,-30.588778125,30.948373568749467
6,46,-30.657873,30.16469774403253
6,47,-30.729917625,29.409248547041607
6,48,-30.804912,28.68006529316164
6,49,-30.882856125,27.975334137239592
6,50,-30.96375,27.293381975226957
6,51,-31.047593625,26.632670446504044
6,52,-31.134387,25.99179003323669
6,53,-31.224130125,25.36945425320598
6,54,-31.316823,24.764493942645764
6,55,-31.412465625,24.175851625713385
6,56,-31.511058,23.602575967315936
6,57,-31.612600125000004,23.043816306104752
6,58,-31.717092,22.498817264549864
6,59,-31.824533625,21.966913433100395
6,60,-31.934925,21.447524125533526
6,61,-32.048266125,20.940148202695063
6,62,-32.164557,20.444358961930583
6,63,-32.283797625,19.959799089608232
6,64,-32.405988,19.486175674236044
6,65,-32.531128125,19.02325527777554
6,66,-32.659217999999996,18.570859062862382
6,67,-32.790257625,18.12885797374365
6,68,-32.924247,17.697167968852135
6,69,-33.061186125,17.27574530304289
6,70,-33.201075,16.86458185762701
6,71,-33.343913625,16.463700516448064
6,72,-33.489702,16.07315058635657
6,73,-33.638440125,15.69300326055552
6,74,-33.790128,15.32334712339837
6,75,-33.944765624999995,14.964283695344726
6,76,-34.102353,14.61592301689273
6,77,-34.262890125000006,14.2783792704262
6,78,-34.426377,13.951766439042096
6,79,-34.592813625,13.63619400154422
6,80,-34.76220000000001,13.331762662910414
6,81,-34.934536125,13.038560119680817
6,82,-35.109822,12.756656859830224
6,83,-35.288057625,12.486101996829852
6,84,-35.469243,12.226919137735642
6,85,-35.653378124999996,11.979102285272482
6,86,-35.840463,11.742611774030811
6,87,-36.030497625,11.51737024102487
6,88,-36.223482,11.30325863101404
6,89,-36.419416125,11.100112237125693
6,90,-36.6183,10.90771677747852
6,91,-36.820133625,10.725804508646313
6,92,-37.024917,10.554050376962543
6,93,-37.232650125,10.39206820882449
6,94,-37.443333,10.239406941309989
6,95,-37.656965625,10.095546894591386
6,96,-37.87354800000001,9.959896087791542
6,97,-38.093080125,9.831786600093658
6,98,-38.315562,9.710470979106724
6,99,-38.540993625,9.595118698635352
6,100,-38.769375,9.484812668211354
6,101,-39.000706125,9.378545796914516
6,102,-39.234987,9.275217614185514
6,103,-39.472217625,9.173630950551676
6,104,-39.71239799999999,9.072488681351608
6,105,-39.955528125,8.970390536765528
6,106,-40.20160799999999,8.86582998164453
6,107,-40.450637625000006,8.757191168839192
6,108,-40.702617,8.64274596995778
6,109,-40.957546125,8.520651087660092
6,110,-41.215425,8.388945253856484
6,111,-41.476253625,8.245546518365465
6,112,-41.740032,8.088249632837908
6,113,-42.006760125,7.914723534974421
6,114,-42.276438,7.722508938292997
6,115,-42.549065625,7.509016032974834
6,116,-42.824643,7.271522303524527
6,117,-43.103170125,7.007170469254781
6,118,-43.384647,6.71296655386481
6,119,-43.669073625,6.385778090628939
6,120,-43.95645,6.022332469982977
6,121,-44.246776125,5.619215436598772
7,17,-29.4190865,77.33453269892408
