x,under_y,theta,distance
1,56,-33.794468,24.934246711539643
1,57,-33.90336825,24.241220340239423
1,58,-34.015432000000004,23.597275920318975
1,59,-34.13065925,23.00108879070224
1,60,-34.24905,22.45012702803554
1,61,-34.37060425,21.94083233933391
1,62,-34.495322,21.46883063774051
1,63,-34.62320325,21.029159151124375
1,64,-34.754248,20.616501979636567
1,65,-34.888456250000004,20.22542329143228
1,66,-35.025828,19.850588895487206
1,67,-35.16636325,19.486969016599076
1,68,-35.310062,19.13001424829902
1,69,-35.45692425,18.775800250577348
1,70,-35.606950000000005,18.421136759328263
1,71,-35.76013925,18.063639141725915
1,72,-35.916492000000005,17.701760672139542
1,73,-36.07600825,17.334788046883958
1,74,-36.238688,16.962800957369225
1,75,-36.40453125,16.586599700259583
1,76,-36.573538000000006,16.20760639767589
